customer_id,gender,senior_citizen,tenure,contract,payment_method,monthly_charges,total_charges,internet_service,tech_support,online_security,paperless_billing,churn
CF-12106,Male,0,55,Month-to-month,Bank transfer,21.09,1242.95,No,Yes,No,No,1
CF-12107,Male,0,10,Month-to-month,Bank transfer,18.0,167.52,No,No,Yes,No,0
CF-12108,Female,0,20,One year,Electronic check,86.36,1909.73,Fiber optic,No,Yes,Yes,1
CF-12109,Female,0,20,Month-to-month,Electronic check,55.65,1176.2,DSL,No,No,Yes,1
CF-12110,Female,0,20,Two year,Mailed check,60.75,1176.9,DSL,Yes,No,Yes,0
CF-12111,Female,0,49,Two year,Electronic check,57.96,2762.34,DSL,Yes,No,No,0
CF-12112,Male,1,66,Month-to-month,Electronic check,26.72,1767.76,No,No,Yes,Yes,0
CF-12113,Male,0,66,One year,Credit card,49.5,3351.68,DSL,No,Yes,No,0
CF-12114,Female,0,54,Month-to-month,Electronic check,88.67,5054.75,Fiber optic,Yes,No,Yes,1
CF-12115,Male,0,14,Month-to-month,Credit card,82.28,1047.75,Fiber optic,No,Yes,No,0
CF-12116,Female,0,70,One year,Mailed check,34.36,2444.28,DSL,No,Yes,No,0
CF-12117,Female,0,39,Month-to-month,Credit card,22.89,770.42,No,Yes,No,Yes,0
CF-12118,Male,0,39,Month-to-month,Electronic check,75.74,2892.9,Fiber optic,Yes,No,Yes,0
CF-12119,Female,0,51,Month-to-month,Bank transfer,87.96,4832.43,Fiber optic,No,No,Yes,1
CF-12120,Female,1,56,Month-to-month,Mailed check,68.89,3491.13,DSL,Yes,No,No,0
CF-12121,Male,0,69,Month-to-month,Credit card,58.48,3607.58,Fiber optic,No,No,No,0
CF-12122,Female,0,42,One year,Electronic check,92.08,3879.92,Fiber optic,No,Yes,Yes,0
CF-12123,Female,0,44,Two year,Electronic check,30.78,1453.52,No,Yes,No,No,0
CF-12124,Female,1,54,One year,Credit card,56.11,3058.8,DSL,No,No,Yes,0
CF-12125,Male,0,18,Two year,Electronic check,34.56,544.77,No,Yes,Yes,Yes,0
CF-12126,Female,1,22,Month-to-month,Bank transfer,66.96,1309.62,DSL,Yes,No,No,1
CF-12127,Female,0,45,Two year,Electronic check,79.89,3580.18,Fiber optic,No,No,Yes,0
CF-12128,Female,0,4,Month-to-month,Electronic check,18.0,66.19,No,No,Yes,No,1
CF-12129,Female,0,23,Month-to-month,Bank transfer,77.05,1768.96,Fiber optic,No,No,Yes,0
CF-12130,Male,0,52,Two year,Mailed check,82.64,4304.84,Fiber optic,No,No,Yes,0
CF-12131,Male,0,71,Month-to-month,Bank transfer,21.06,1436.37,No,No,Yes,Yes,1
CF-12132,Male,0,37,Month-to-month,Mailed check,52.92,2151.66,DSL,No,Yes,Yes,0
CF-12133,Male,0,29,Month-to-month,Bank transfer,22.41,666.42,No,No,No,Yes,0
CF-12134,Male,0,32,Month-to-month,Credit card,79.64,2708.26,Fiber optic,Yes,Yes,No,0
CF-12135,Male,0,50,Month-to-month,Electronic check,20.23,1057.26,No,Yes,Yes,Yes,0
CF-12136,Female,0,39,Month-to-month,Electronic check,43.47,1663.11,DSL,No,No,Yes,0
CF-12137,Female,0,1,Two year,Electronic check,55.84,54.63,DSL,Yes,No,Yes,0
CF-12138,Female,0,39,Month-to-month,Bank transfer,18.0,682.44,No,No,No,Yes,1
CF-12139,Female,0,29,Month-to-month,Mailed check,77.98,2331.22,Fiber optic,Yes,No,Yes,0
CF-12140,Male,1,51,Month-to-month,Bank transfer,36.03,1747.45,DSL,Yes,No,No,0
CF-12141,Female,0,63,Two year,Mailed check,48.45,3337.75,DSL,Yes,No,No,0
CF-12142,Female,0,70,Month-to-month,Bank transfer,64.78,4286.32,DSL,Yes,Yes,Yes,0
CF-12143,Male,0,44,Month-to-month,Credit card,19.32,852.52,No,Yes,No,Yes,0
CF-12144,Female,0,26,Month-to-month,Mailed check,53.33,1353.66,DSL,No,Yes,Yes,1
CF-12145,Female,0,32,One year,Mailed check,103.64,3193.61,Fiber optic,No,No,Yes,1
CF-12146,Female,0,12,Two year,Electronic check,98.08,1318.6,Fiber optic,Yes,No,No,0
CF-12147,Male,1,68,One year,Mailed check,31.2,2044.49,No,Yes,Yes,Yes,0
CF-12148,Female,0,61,One year,Electronic check,30.73,1821.51,No,No,No,No,0
CF-12149,Male,0,62,Month-to-month,Credit card,18.0,1060.37,No,Yes,No,Yes,0
CF-12150,Male,0,23,Month-to-month,Mailed check,63.84,1457.25,Fiber optic,No,No,No,0
CF-12151,Female,0,23,Month-to-month,Electronic check,78.26,1771.04,Fiber optic,No,Yes,No,0
CF-12152,Male,0,62,Month-to-month,Electronic check,50.59,2894.58,DSL,No,No,No,0
CF-12153,Female,0,39,Month-to-month,Mailed check,56.85,2138.53,DSL,No,Yes,No,1
CF-12154,Male,0,51,Month-to-month,Credit card,72.88,3815.68,Fiber optic,No,No,Yes,1
CF-12155,Male,0,35,Month-to-month,Electronic check,48.74,1793.96,DSL,No,No,No,1
CF-12156,Female,0,32,One year,Electronic check,79.43,2520.0,Fiber optic,No,Yes,Yes,0
CF-12157,Female,0,46,Month-to-month,Mailed check,52.82,2414.02,DSL,Yes,Yes,Yes,0
CF-12158,Female,1,59,One year,Credit card,84.35,4819.09,Fiber optic,Yes,No,Yes,0
CF-12159,Male,1,24,One year,Credit card,77.31,1780.95,Fiber optic,Yes,No,Yes,0
CF-12160,Female,0,59,Month-to-month,Electronic check,87.52,4827.14,Fiber optic,Yes,Yes,No,0
CF-12161,Female,1,17,Month-to-month,Bank transfer,24.76,377.4,No,No,No,Yes,1
CF-12162,Female,0,29,One year,Credit card,50.04,1375.49,DSL,Yes,No,Yes,0
CF-12163,Female,0,66,One year,Bank transfer,35.99,2480.43,No,Yes,Yes,Yes,0
CF-12164,Female,1,69,Month-to-month,Mailed check,63.25,4209.47,DSL,Yes,No,No,0
CF-12165,Female,0,67,Month-to-month,Bank transfer,84.1,5461.37,Fiber optic,No,Yes,No,0
CF-12166,Male,0,23,One year,Bank transfer,68.62,1527.87,Fiber optic,No,Yes,No,0
CF-12167,Female,0,61,One year,Electronic check,47.9,3110.9,DSL,No,No,Yes,0
CF-12168,Male,0,68,Month-to-month,Electronic check,76.8,4879.27,Fiber optic,Yes,Yes,Yes,0
CF-12169,Male,1,71,Month-to-month,Mailed check,54.87,3921.57,DSL,Yes,No,Yes,0
CF-12170,Male,0,1,Two year,Electronic check,38.83,38.28,DSL,No,No,Yes,0
CF-12171,Male,0,54,Month-to-month,Mailed check,34.49,1851.43,No,No,No,No,1
CF-12172,Female,0,72,Two year,Credit card,85.05,6152.14,Fiber optic,No,Yes,No,0
CF-12173,Female,0,55,Month-to-month,Credit card,57.38,3135.17,DSL,No,Yes,Yes,0
CF-12174,Female,0,17,Month-to-month,Electronic check,94.47,1666.35,Fiber optic,Yes,No,Yes,1
CF-12175,Male,1,55,Month-to-month,Electronic check,75.56,4106.95,Fiber optic,No,No,No,0
CF-12176,Female,0,7,Month-to-month,Bank transfer,43.17,330.8,DSL,No,No,Yes,1
CF-12177,Female,1,35,Two year,Mailed check,62.68,2177.72,DSL,No,Yes,No,0
CF-12178,Female,0,45,Month-to-month,Electronic check,45.51,1818.15,DSL,No,Yes,Yes,0
CF-12179,Male,0,33,Two year,Credit card,72.81,2470.72,Fiber optic,Yes,Yes,Yes,0
CF-12180,Male,0,51,Month-to-month,Electronic check,39.07,2019.52,No,Yes,No,Yes,0
CF-12181,Male,0,17,Two year,Electronic check,24.29,409.61,No,No,Yes,Yes,0
CF-12182,Male,1,44,Two year,Bank transfer,60.55,2596.07,DSL,No,No,No,0
CF-12183,Male,0,47,One year,Bank transfer,32.19,1305.84,No,Yes,No,Yes,0
CF-12184,Female,0,46,Month-to-month,Mailed check,84.82,3406.94,Fiber optic,Yes,Yes,Yes,0
CF-12185,Male,1,21,One year,Bank transfer,60.74,1388.87,DSL,No,No,No,0
CF-12186,Female,0,22,Month-to-month,Credit card,18.0,378.13,No,Yes,No,Yes,1
CF-12187,Female,0,18,Two year,Electronic check,48.73,919.19,DSL,Yes,No,Yes,0
CF-12188,Female,0,33,Month-to-month,Bank transfer,39.01,1150.64,DSL,No,Yes,No,0
CF-12189,Female,0,42,Month-to-month,Electronic check,27.24,1060.78,DSL,No,No,Yes,0
CF-12190,Male,0,26,Month-to-month,Mailed check,54.86,1470.18,DSL,No,Yes,No,0
CF-12191,Female,0,29,One year,Mailed check,41.98,1197.76,DSL,No,No,Yes,0
CF-12192,Male,0,20,Two year,Mailed check,93.15,1904.47,Fiber optic,Yes,No,No,0
CF-12193,Male,0,15,Month-to-month,Electronic check,81.5,1209.28,Fiber optic,No,Yes,Yes,1
CF-12194,Female,0,47,One year,Credit card,52.46,2410.24,DSL,No,No,Yes,0
CF-12195,Female,0,59,Two year,Mailed check,42.9,2402.51,DSL,No,No,No,0
CF-12196,Male,0,21,Month-to-month,Credit card,40.12,773.74,DSL,No,Yes,Yes,1
CF-12197,Male,0,62,Month-to-month,Mailed check,30.81,2051.89,No,Yes,No,Yes,0
CF-12198,Female,0,41,One year,Credit card,55.27,2456.51,DSL,No,Yes,Yes,0
CF-12199,Female,0,12,One year,Mailed check,84.55,941.22,Fiber optic,Yes,No,Yes,0
CF-12200,Female,0,26,Month-to-month,Mailed check,78.68,1889.71,Fiber optic,Yes,No,Yes,0
CF-12201,Female,0,0,Two year,Bank transfer,36.21,35.09,DSL,No,No,Yes,1
CF-12202,Female,0,2,Month-to-month,Bank transfer,55.84,112.84,DSL,Yes,No,Yes,1
CF-12203,Male,1,24,Two year,Mailed check,42.01,987.16,DSL,No,No,No,0
CF-12204,Male,0,33,Two year,Mailed check,53.35,1795.71,DSL,Yes,Yes,No,0
CF-12205,Male,1,58,Two year,Bank transfer,51.85,2968.34,DSL,Yes,Yes,No,0
CF-12206,Female,1,9,Month-to-month,Bank transfer,50.0,442.4,DSL,Yes,Yes,Yes,0
CF-12207,Female,0,61,Month-to-month,Mailed check,32.64,2259.4,No,Yes,No,Yes,0
CF-12208,Male,1,17,Month-to-month,Bank transfer,82.99,1352.26,Fiber optic,No,No,Yes,0
CF-12209,Male,0,10,Month-to-month,Mailed check,64.69,704.08,DSL,No,No,Yes,1
CF-12210,Female,0,51,One year,Mailed check,60.82,3340.08,DSL,Yes,Yes,Yes,1
CF-12211,Male,1,56,Month-to-month,Bank transfer,92.34,5275.73,Fiber optic,No,Yes,No,0
CF-12212,Male,0,44,Month-to-month,Credit card,39.63,1524.76,DSL,No,No,No,0
CF-12213,Female,0,8,Month-to-month,Electronic check,32.59,258.6,DSL,No,Yes,Yes,1
CF-12214,Female,0,8,Month-to-month,Electronic check,53.87,413.34,DSL,Yes,No,Yes,1
CF-12215,Male,0,28,Month-to-month,Electronic check,61.72,1712.96,DSL,Yes,Yes,Yes,1
CF-12216,Male,0,32,One year,Bank transfer,84.31,2498.87,Fiber optic,No,Yes,Yes,0
CF-12217,Female,0,72,One year,Mailed check,88.9,6627.23,Fiber optic,No,No,Yes,0
CF-12218,Male,1,20,Month-to-month,Mailed check,62.17,1304.45,Fiber optic,Yes,No,No,0
CF-12219,Male,0,14,Two year,Electronic check,89.28,1325.17,Fiber optic,No,No,Yes,1
CF-12220,Female,0,69,Two year,Credit card,57.02,3804.82,DSL,Yes,No,Yes,0
CF-12221,Female,0,11,Month-to-month,Mailed check,18.0,183.43,No,No,Yes,No,1
CF-12222,Female,0,1,One year,Bank transfer,60.51,61.18,DSL,Yes,No,No,0
CF-12223,Male,1,30,Month-to-month,Electronic check,79.53,2613.43,Fiber optic,No,No,No,0
CF-12224,Female,0,29,Month-to-month,Electronic check,88.43,2549.5,Fiber optic,Yes,No,Yes,1
CF-12225,Female,0,45,Month-to-month,Electronic check,93.99,4302.04,Fiber optic,Yes,No,Yes,0
CF-12226,Female,0,64,Month-to-month,Mailed check,50.87,3177.23,DSL,No,Yes,No,0
CF-12227,Female,0,68,Two year,Mailed check,71.74,4682.17,Fiber optic,Yes,Yes,No,0
CF-12228,Female,0,21,Two year,Electronic check,45.71,988.22,DSL,No,No,No,0
CF-12229,Male,1,71,Two year,Mailed check,32.44,2265.55,DSL,No,No,Yes,0
CF-12230,Female,0,46,One year,Electronic check,59.84,2791.76,DSL,Yes,Yes,No,0
CF-12231,Female,0,5,One year,Mailed check,97.58,497.88,Fiber optic,Yes,Yes,Yes,0
CF-12232,Female,0,68,Two year,Electronic check,66.83,4593.75,Fiber optic,No,No,Yes,0
CF-12233,Male,0,10,Month-to-month,Electronic check,40.96,419.21,DSL,No,No,Yes,1
CF-12234,Male,0,42,Month-to-month,Electronic check,39.06,1540.15,DSL,No,No,Yes,1
CF-12235,Male,0,57,One year,Bank transfer,80.91,4312.83,Fiber optic,Yes,Yes,Yes,0
CF-12236,Female,0,18,Month-to-month,Credit card,26.71,474.74,No,No,No,Yes,1
CF-12237,Female,1,19,Month-to-month,Bank transfer,43.01,808.11,DSL,No,No,No,0
CF-12238,Female,0,34,Month-to-month,Electronic check,52.87,1723.27,DSL,No,No,No,0
CF-12239,Female,0,64,One year,Credit card,94.59,6080.76,Fiber optic,Yes,Yes,Yes,0
CF-12240,Male,0,16,Month-to-month,Credit card,94.92,1586.29,Fiber optic,Yes,No,No,0
CF-12241,Male,0,48,Month-to-month,Mailed check,67.94,3460.87,Fiber optic,No,No,Yes,0
CF-12242,Female,0,33,Month-to-month,Electronic check,90.47,3208.63,Fiber optic,No,No,Yes,0
CF-12243,Female,0,8,Month-to-month,Bank transfer,67.19,489.74,DSL,Yes,No,No,0
CF-12244,Female,1,51,Two year,Credit card,60.97,2861.4,DSL,No,No,Yes,0
CF-12245,Female,0,60,Month-to-month,Bank transfer,28.58,1667.85,No,Yes,Yes,Yes,0
CF-12246,Female,1,42,One year,Bank transfer,23.23,970.6,No,Yes,No,No,0
CF-12247,Female,1,12,One year,Bank transfer,76.14,891.47,Fiber optic,Yes,No,Yes,0
CF-12248,Male,0,11,Month-to-month,Credit card,75.08,790.24,Fiber optic,Yes,Yes,Yes,0
CF-12249,Female,0,30,Two year,Electronic check,54.11,1577.42,DSL,Yes,Yes,No,0
CF-12250,Male,0,36,One year,Electronic check,37.63,1380.42,No,Yes,No,No,0
CF-12251,Male,0,40,One year,Credit card,41.76,1520.44,No,Yes,Yes,Yes,0
CF-12252,Female,0,17,Month-to-month,Electronic check,73.63,1415.19,Fiber optic,No,No,No,1
CF-12253,Male,0,36,Month-to-month,Mailed check,77.65,2770.97,Fiber optic,No,Yes,Yes,0
CF-12254,Female,0,21,Two year,Electronic check,77.06,1704.11,Fiber optic,No,Yes,Yes,0
CF-12255,Male,1,50,One year,Electronic check,48.28,2305.85,DSL,Yes,Yes,Yes,0
CF-12256,Male,1,58,Two year,Electronic check,53.62,3186.03,DSL,No,No,Yes,0
CF-12257,Male,0,47,Two year,Mailed check,57.27,2680.94,DSL,Yes,No,No,0
CF-12258,Male,1,0,Month-to-month,Mailed check,48.28,50.28,DSL,No,No,No,1
CF-12259,Female,0,72,Two year,Mailed check,81.22,5719.66,Fiber optic,No,No,Yes,1
CF-12260,Female,0,1,Month-to-month,Electronic check,59.54,64.49,DSL,Yes,Yes,Yes,1
CF-12261,Male,0,72,One year,Credit card,90.45,5864.26,Fiber optic,Yes,No,Yes,1
CF-12262,Male,0,2,Month-to-month,Bank transfer,39.45,82.61,DSL,No,No,No,0
CF-12263,Male,0,37,Month-to-month,Credit card,55.07,2031.73,DSL,No,No,Yes,0
CF-12264,Female,0,7,One year,Mailed check,49.3,320.56,DSL,No,Yes,No,0
CF-12265,Female,0,6,Two year,Electronic check,74.09,492.16,Fiber optic,No,No,Yes,1
CF-12266,Male,1,49,One year,Bank transfer,49.11,2649.25,DSL,No,Yes,Yes,0
CF-12267,Male,0,53,Month-to-month,Credit card,57.1,2619.47,DSL,Yes,Yes,No,0
CF-12268,Female,0,8,Month-to-month,Electronic check,87.74,702.35,Fiber optic,No,Yes,No,1
CF-12269,Female,0,71,Two year,Bank transfer,75.58,5539.72,Fiber optic,Yes,Yes,Yes,0
CF-12270,Female,0,23,Month-to-month,Bank transfer,58.92,1377.52,DSL,No,Yes,Yes,1
CF-12271,Female,0,23,Month-to-month,Electronic check,85.21,2118.44,Fiber optic,Yes,No,No,1
CF-12272,Female,0,21,One year,Mailed check,73.44,1647.82,Fiber optic,No,Yes,No,0
CF-12273,Female,0,33,Month-to-month,Electronic check,73.17,2428.88,Fiber optic,No,No,No,1
CF-12274,Male,1,12,One year,Electronic check,75.99,1027.35,Fiber optic,Yes,No,No,1
CF-12275,Female,0,31,Month-to-month,Credit card,38.33,1243.14,DSL,Yes,No,No,0
CF-12276,Male,0,15,Two year,Mailed check,60.1,873.48,DSL,Yes,No,Yes,0
CF-12277,Female,0,3,Two year,Bank transfer,95.83,275.09,Fiber optic,No,No,Yes,1
CF-12278,Male,1,26,Two year,Bank transfer,32.44,897.93,DSL,No,Yes,Yes,0
CF-12279,Female,0,49,One year,Credit card,76.45,3530.36,Fiber optic,Yes,Yes,No,0
CF-12280,Male,1,55,Month-to-month,Mailed check,84.76,4500.57,Fiber optic,No,No,Yes,0
CF-12281,Female,0,25,One year,Mailed check,77.59,1892.47,Fiber optic,No,No,Yes,0
CF-12282,Male,0,23,Two year,Electronic check,61.51,1430.77,DSL,Yes,No,No,0
CF-12283,Female,0,57,One year,Bank transfer,22.08,1231.37,No,No,No,Yes,0
CF-12284,Female,0,49,One year,Mailed check,48.77,2177.0,DSL,Yes,No,No,0
CF-12285,Female,0,60,One year,Bank transfer,82.97,5275.52,Fiber optic,Yes,No,Yes,0
CF-12286,Male,0,66,One year,Mailed check,63.56,4051.22,Fiber optic,Yes,No,No,0
CF-12287,Female,0,59,One year,Electronic check,67.71,4439.11,Fiber optic,No,No,Yes,0
CF-12288,Female,1,68,Month-to-month,Credit card,38.53,2641.63,No,Yes,No,Yes,1
CF-12289,Male,0,30,Month-to-month,Credit card,95.73,3061.54,Fiber optic,Yes,No,Yes,1
CF-12290,Female,0,28,One year,Mailed check,35.66,1026.29,No,No,No,Yes,0
CF-12291,Male,0,23,Month-to-month,Bank transfer,50.97,1253.09,DSL,No,No,No,1
CF-12292,Female,1,17,Two year,Mailed check,26.7,464.89,DSL,No,Yes,No,0
CF-12293,Female,0,54,One year,Bank transfer,24.28,1316.51,No,Yes,Yes,Yes,1
CF-12294,Male,1,52,Month-to-month,Mailed check,89.92,4935.79,Fiber optic,No,No,Yes,0
CF-12295,Female,0,58,Two year,Mailed check,68.61,4533.14,DSL,Yes,Yes,No,0
CF-12296,Male,0,12,One year,Electronic check,90.26,1054.76,Fiber optic,No,No,Yes,1
CF-12297,Female,1,35,One year,Electronic check,27.87,1012.22,No,Yes,No,No,1
CF-12298,Male,0,16,Month-to-month,Bank transfer,42.24,668.87,DSL,Yes,No,Yes,0
CF-12299,Female,0,65,Two year,Mailed check,84.63,5612.97,Fiber optic,Yes,No,Yes,0
CF-12300,Male,0,19,Month-to-month,Electronic check,23.13,436.19,No,No,No,Yes,1
CF-12301,Female,1,10,One year,Electronic check,99.09,852.7,Fiber optic,Yes,Yes,Yes,1
CF-12302,Male,0,41,Month-to-month,Mailed check,87.05,3490.49,Fiber optic,Yes,Yes,No,1
CF-12303,Female,0,64,One year,Bank transfer,47.15,3168.4,DSL,No,No,No,0
CF-12304,Male,0,66,One year,Mailed check,47.66,2969.68,DSL,No,Yes,No,0
CF-12305,Female,0,7,One year,Bank transfer,33.6,245.84,No,Yes,No,No,0
CF-12306,Female,0,23,Month-to-month,Credit card,52.64,1211.95,DSL,No,No,No,0
CF-12307,Male,0,11,Two year,Mailed check,40.48,435.71,DSL,No,No,No,0
CF-12308,Male,0,22,One year,Credit card,75.48,1734.2,Fiber optic,Yes,No,No,1
CF-12309,Female,1,38,Month-to-month,Electronic check,90.34,3538.87,Fiber optic,No,No,No,1
CF-12310,Female,0,20,Two year,Mailed check,18.0,365.48,No,No,No,Yes,0
CF-12311,Female,0,4,One year,Electronic check,99.74,419.29,Fiber optic,Yes,Yes,Yes,0
CF-12312,Male,0,37,Two year,Electronic check,36.8,1364.58,DSL,Yes,No,Yes,0
CF-12313,Female,0,3,Two year,Electronic check,79.74,213.22,Fiber optic,Yes,Yes,Yes,0
CF-12314,Male,0,16,Two year,Electronic check,93.75,1450.97,Fiber optic,Yes,No,Yes,1
CF-12315,Male,0,0,One year,Credit card,47.0,41.44,DSL,No,Yes,Yes,0
CF-12316,Male,0,6,One year,Mailed check,35.15,217.11,DSL,No,No,Yes,1
CF-12317,Male,1,31,Month-to-month,Credit card,50.84,1645.03,DSL,No,No,Yes,1
CF-12318,Female,0,62,Month-to-month,Mailed check,30.6,1985.42,No,Yes,Yes,No,0
CF-12319,Male,0,56,One year,Bank transfer,83.06,4741.34,Fiber optic,Yes,No,No,1
CF-12320,Female,1,7,Month-to-month,Electronic check,48.38,354.94,DSL,Yes,Yes,Yes,1
CF-12321,Male,0,2,Two year,Mailed check,77.69,139.13,Fiber optic,No,Yes,No,1
CF-12322,Female,0,24,Month-to-month,Mailed check,48.76,1150.98,DSL,Yes,Yes,No,0
CF-12323,Male,0,47,Month-to-month,Credit card,99.91,4250.17,Fiber optic,No,Yes,No,1
CF-12324,Female,0,54,Month-to-month,Credit card,44.84,2345.09,DSL,No,No,Yes,1
CF-12325,Female,0,60,Month-to-month,Electronic check,81.64,5324.44,Fiber optic,Yes,No,Yes,0
CF-12326,Female,0,24,Month-to-month,Bank transfer,42.13,1067.33,DSL,No,No,Yes,1
CF-12327,Male,0,12,Month-to-month,Bank transfer,62.99,778.36,DSL,No,No,No,0
CF-12328,Male,0,1,Two year,Mailed check,18.0,18.0,No,No,No,No,0
CF-12329,Female,1,10,Month-to-month,Electronic check,81.23,755.75,Fiber optic,No,No,No,1
CF-12330,Female,0,4,Month-to-month,Bank transfer,27.85,111.54,No,Yes,No,No,1
CF-12331,Male,0,62,Month-to-month,Credit card,65.19,4270.71,Fiber optic,No,Yes,No,0
CF-12332,Male,1,19,Month-to-month,Mailed check,77.63,1496.49,Fiber optic,Yes,No,Yes,1
CF-12333,Female,0,60,Month-to-month,Mailed check,80.85,4340.96,Fiber optic,No,No,No,1
CF-12334,Female,1,40,One year,Electronic check,77.22,3077.3,Fiber optic,Yes,Yes,No,0
CF-12335,Female,0,39,Two year,Credit card,49.34,1684.11,DSL,No,No,Yes,0
CF-12336,Female,0,33,Month-to-month,Electronic check,93.56,3205.58,Fiber optic,No,Yes,No,1
CF-12337,Female,1,59,One year,Electronic check,86.54,4842.5,Fiber optic,Yes,Yes,Yes,0
CF-12338,Male,0,3,Month-to-month,Electronic check,40.92,112.52,DSL,Yes,No,Yes,1
CF-12339,Female,0,6,Month-to-month,Credit card,18.0,112.22,No,No,Yes,No,0
CF-12340,Female,0,30,Two year,Bank transfer,51.43,1579.25,DSL,Yes,No,Yes,0
CF-12341,Male,0,28,Month-to-month,Electronic check,43.83,1232.08,DSL,No,No,Yes,0
CF-12342,Male,0,39,Two year,Electronic check,79.37,3471.53,Fiber optic,No,Yes,No,1
CF-12343,Female,0,53,Month-to-month,Bank transfer,56.81,3095.54,DSL,Yes,No,Yes,1
CF-12344,Male,0,42,Month-to-month,Mailed check,93.57,3738.56,Fiber optic,No,No,Yes,1
CF-12345,Female,0,18,Month-to-month,Electronic check,77.97,1433.15,Fiber optic,No,No,Yes,0
CF-12346,Male,1,23,Month-to-month,Credit card,67.63,1513.24,Fiber optic,No,No,Yes,0
CF-12347,Female,1,54,Two year,Electronic check,64.38,3705.99,DSL,Yes,No,Yes,0
CF-12348,Female,0,14,Month-to-month,Mailed check,96.37,1358.43,Fiber optic,Yes,Yes,Yes,1
CF-12349,Male,0,36,Two year,Electronic check,56.09,2045.08,DSL,Yes,Yes,No,0
CF-12350,Female,0,39,Two year,Bank transfer,75.78,2670.1,Fiber optic,No,Yes,Yes,0
CF-12351,Male,0,54,One year,Bank transfer,52.6,2822.45,DSL,No,Yes,Yes,0
CF-12352,Female,0,52,Month-to-month,Mailed check,45.1,2313.83,DSL,No,No,Yes,1
CF-12353,Male,0,33,Month-to-month,Bank transfer,66.5,2037.7,Fiber optic,Yes,Yes,Yes,0
CF-12354,Male,1,22,Month-to-month,Credit card,83.07,1784.98,Fiber optic,No,No,No,0
CF-12355,Female,0,26,Two year,Credit card,55.03,1453.88,DSL,No,No,Yes,0
CF-12356,Male,1,30,Month-to-month,Mailed check,59.97,1780.64,DSL,No,No,Yes,0
CF-12357,Female,1,16,Two year,Mailed check,78.42,1135.87,Fiber optic,Yes,No,Yes,0
CF-12358,Male,0,45,One year,Credit card,49.04,2148.56,DSL,No,No,Yes,0
CF-12359,Female,0,15,Month-to-month,Electronic check,87.23,1258.62,Fiber optic,Yes,No,Yes,1
CF-12360,Female,0,47,One year,Electronic check,85.77,4037.68,Fiber optic,Yes,Yes,Yes,0
CF-12361,Female,1,54,Month-to-month,Electronic check,79.03,4246.85,Fiber optic,No,No,Yes,0
CF-12362,Female,0,70,Two year,Credit card,47.33,3198.15,DSL,No,Yes,Yes,0
CF-12363,Female,0,8,Month-to-month,Electronic check,86.91,669.53,Fiber optic,Yes,No,Yes,1
CF-12364,Female,1,55,Two year,Electronic check,53.67,2934.24,DSL,No,No,No,0
CF-12365,Male,0,6,Two year,Bank transfer,88.98,559.39,Fiber optic,No,Yes,Yes,0
CF-12366,Female,0,24,Two year,Electronic check,47.19,1140.17,DSL,Yes,Yes,Yes,0
CF-12367,Female,0,12,Month-to-month,Electronic check,76.45,986.56,Fiber optic,No,Yes,Yes,0
CF-12368,Male,0,11,Two year,Mailed check,50.2,584.22,DSL,Yes,No,Yes,0
CF-12369,Female,1,12,Month-to-month,Electronic check,48.91,633.76,DSL,Yes,No,Yes,1
CF-12370,Male,0,3,One year,Credit card,70.46,226.62,Fiber optic,Yes,Yes,Yes,1
CF-12371,Male,0,60,Month-to-month,Electronic check,78.22,5086.38,Fiber optic,No,Yes,Yes,1
CF-12372,Female,0,4,Month-to-month,Credit card,58.31,214.77,DSL,Yes,Yes,Yes,0
CF-12373,Female,0,29,Month-to-month,Mailed check,28.6,853.32,No,Yes,No,Yes,0
CF-12374,Male,0,51,Month-to-month,Electronic check,22.92,1242.68,No,No,Yes,No,0
CF-12375,Female,1,72,Month-to-month,Electronic check,81.77,6322.77,Fiber optic,No,Yes,No,0
CF-12376,Female,0,62,Two year,Mailed check,59.7,3493.22,DSL,No,No,Yes,0
CF-12377,Male,0,10,Month-to-month,Mailed check,74.22,764.05,Fiber optic,No,No,No,1
CF-12378,Female,1,72,One year,Electronic check,74.46,5331.7,Fiber optic,Yes,No,Yes,0
CF-12379,Male,1,47,Month-to-month,Credit card,53.19,2751.98,DSL,Yes,No,Yes,1
CF-12380,Female,0,13,One year,Mailed check,63.95,753.84,DSL,No,No,Yes,0
CF-12381,Male,1,32,Two year,Credit card,36.55,1103.92,DSL,No,No,No,0
CF-12382,Male,0,67,Month-to-month,Electronic check,59.85,3534.22,DSL,Yes,Yes,Yes,0
CF-12383,Male,0,28,One year,Electronic check,95.42,2668.23,Fiber optic,Yes,Yes,No,1
CF-12384,Female,0,13,Two year,Bank transfer,32.71,478.74,DSL,Yes,No,No,0
CF-12385,Female,0,63,Two year,Electronic check,88.69,5516.73,Fiber optic,Yes,No,Yes,0
